University of Alabama at Birmingham,,,['https://www.uab.edu/medicine/bmg/faculty'],['https://www.uab.edu/cas/biology/people/faculty'],['https://www.uab.edu/soph/biostatistics/people/faculty'],['https://www.uab.edu/medicine/cdib/faculty'],['https://www.uab.edu/cas/biology/people/faculty'],['https://www.uab.edu/medicine/genetics/faculty'],['https://www.uab.edu/medicine/microbiology/faculty'],['https://www.uab.edu/cas/biology/people/faculty'],['https://www.uab.edu/medicine/neurobiology/faculty'],['https://www.uab.edu/medicine/pharmacology/faculty'],['https://www.uab.edu/medicine/pathology/faculty'],"['INVALID', 'https://www.uab.edu/cas/computerscience/people/faculty']",,['https://www.uab.edu/engineering/bme/people/faculty'],,['https://www.uab.edu/engineering/civil/people/faculty'],['https://www.uab.edu/engineering/ece/people/faculty'],['https://www.uab.edu/engineering/ise/people/faculty'],['https://www.uab.edu/engineering/mse/people/faculty'],['https://www.uab.edu/engineering/mme/people/faculty'],,,['https://www.uab.edu/nursing/home/directory'],,"['INVALID', 'https://www.uab.edu/soph/home/people/directory']",,"['INVALID', 'https://www.uab.edu/cas/mathematics/people/faculty']",,,['https://www.uab.edu/cas/chemistry/people/faculty'],['https://www.uab.edu/cas/physics/people/faculty'],['https://www.uab.edu/cas/psychology/people/faculty'],,['https://www.uab.edu/cas/psychology/people/faculty'],"['INVALID', 'https://www.uab.edu/cas/anthropology/people/faculty']",,['https://www.uab.edu/cas/pspa/people/faculty'],['https://www.uab.edu/cas/pspa/people/faculty'],['https://www.uab.edu/cas/sociology/people/faculty'],"['INVALID', 'https://www.uab.edu/business/home/directory']",,,,,['https://www.uab.edu/cas/english/people/faculty'],"['INVALID', 'https://www.uab.edu/cas/languages/people/faculty']",['https://www.uab.edu/cas/history/people/faculty'],['https://www.uab.edu/cas/philosophy/people/faculty'],"['INVALID', 'https://www.uab.edu/cas/music/people/faculty']",['https://www.uab.edu/cas/communication/people/faculty'],"['INVALID', 'https://www.uab.edu/cas/socialwork/people/faculty']"
University of Arizona,"['https://acbs.arizona.edu/people/faculty', 'https://arec.arizona.edu/people/faculty']",['https://snre.arizona.edu/people/faculty'],['https://cbc.arizona.edu/people/faculty'],['https://mcb.arizona.edu/people/faculty'],,"['INVALID', 'https://cmm.arizona.edu/people/faculty']","['https://eeb.arizona.edu/people/faculty', 'https://publichealth.arizona.edu/directory/faculty']","['https://genetics.arizona.edu/people/faculty', 'https://mcb.arizona.edu/people/faculty']","['INVALID', 'https://immunobiology.arizona.edu/people/faculty', 'https://acbs.arizona.edu/people/faculty']",['https://mcb.arizona.edu/people/faculty'],"['INVALID', 'https://neuro.arizona.edu/people/faculty']","['INVALID', 'https://pharmacology.arizona.edu/people/faculty']","['https://physiology.arizona.edu/people/faculty', 'INVALID', 'https://pathology.arizona.edu/people/faculty']",['https://cs.arizona.edu/people/faculty'],"['INVALID', 'https://ame.engineering.arizona.edu/faculty']","['INVALID', 'https://bme.engineering.arizona.edu/faculty']","['INVALID', 'https://chee.engineering.arizona.edu/faculty']","['INVALID', 'https://caem.engineering.arizona.edu/faculty']","['INVALID', 'https://ece.engineering.arizona.edu/faculty']","['INVALID', 'https://sie.engineering.arizona.edu/faculty']","['INVALID', 'https://mse.engineering.arizona.edu/faculty', 'INVALID', 'https://mge.engineering.arizona.edu/faculty']","['INVALID', 'https://ame.engineering.arizona.edu/faculty']","['INVALID', 'https://geo.arizona.edu/people/faculty']",['https://has.arizona.edu/people/faculty'],['https://nursing.arizona.edu/people/faculty'],,['https://publichealth.arizona.edu/directory/faculty'],['https://appliedmath.arizona.edu/people/faculty'],['https://math.arizona.edu/people/faculty'],['https://statistics.arizona.edu/people/faculty'],['https://www.as.arizona.edu/people/faculty'],['https://cbc.arizona.edu/people/faculty'],['https://physics.arizona.edu/people/faculty'],['https://psychology.arizona.edu/people/faculty'],,['https://psychology.arizona.edu/people/faculty'],['https://anthropology.arizona.edu/people/faculty'],['https://economics.arizona.edu/people/faculty'],['https://sgpp.arizona.edu/people/faculty'],['https://sgpp.arizona.edu/people/faculty'],['https://sociology.arizona.edu/people/faculty'],"['INVALID', 'https://eller.arizona.edu/people/faculty']",,,"['INVALID', 'https://tls.arizona.edu/people/faculty']",,"['INVALID', 'https://english.arizona.edu/people/faculty']","['https://spanish.arizona.edu/people/faculty', 'https://french.arizona.edu/people/faculty', 'https://german.arizona.edu/people/faculty', 'https://eas.arizona.edu/people/faculty', 'INVALID', 'https://slavic.arizona.edu/people/faculty']",['https://history.arizona.edu/people/faculty'],"['https://philosophy.arizona.edu/people/faculty', 'https://religion.arizona.edu/people/faculty']","['https://music.arizona.edu/people/faculty', 'https://tftv.arizona.edu/people/faculty']","['INVALID', 'https://communication.arizona.edu/people/faculty']",['https://sgpp.arizona.edu/people/faculty']
University of Arkansas,"['INVALID', 'https://animalscience.uark.edu', 'INVALID', 'https://poultryscience.uark.edu', 'INVALID', 'https://cses.uark.edu', 'INVALID', 'https://foodscience.uark.edu', 'INVALID', 'https://aaec.uark.edu']","['INVALID', 'https://cses.uark.edu', 'INVALID', 'https://geosciences.uark.edu']","['INVALID', 'https://chemistry.uark.edu']","['INVALID', 'https://biology.uark.edu']",,"['INVALID', 'https://cemb.uark.edu', 'INVALID', 'https://biology.uark.edu']","['INVALID', 'https://biology.uark.edu']","['INVALID', 'https://cemb.uark.edu', 'INVALID', 'https://biology.uark.edu']","['INVALID', 'https://biology.uark.edu']","['INVALID', 'https://cemb.uark.edu', 'INVALID', 'https://biology.uark.edu']","['INVALID', 'https://psychologicalscience.uark.edu', 'INVALID', 'https://biology.uark.edu']",,,"['INVALID', 'https://computer-science-and-computer-engineering.uark.edu']",,"['INVALID', 'https://biomedical-engineering.uark.edu']","['INVALID', 'https://chemical-engineering.uark.edu']","['INVALID', 'https://civil-engineering.uark.edu']","['INVALID', 'https://electrical-engineering.uark.edu', 'INVALID', 'https://computer-science-and-computer-engineering.uark.edu']","['INVALID', 'https://industrial-engineering.uark.edu']","['INVALID', 'https://msen.uark.edu']","['INVALID', 'https://mechanical-engineering.uark.edu']","['INVALID', 'https://geosciences.uark.edu']",,"['INVALID', 'https://nursing.uark.edu']",,"['INVALID', 'https://hhpr.uark.edu']","['INVALID', 'https://math.uark.edu']","['INVALID', 'https://math.uark.edu']","['INVALID', 'https://math.uark.edu']","['INVALID', 'https://physics.uark.edu']","['INVALID', 'https://chemistry.uark.edu']","['INVALID', 'https://physics.uark.edu']","['INVALID', 'https://psychologicalscience.uark.edu']",,"['INVALID', 'https://psychologicalscience.uark.edu']","['INVALID', 'https://anthropology.uark.edu']",['https://walton.uark.edu/departments/economics'],"['INVALID', 'https://politicalscience.uark.edu']","['INVALID', 'https://publicpolicy.uark.edu']","['INVALID', 'https://sociology.uark.edu']","['INVALID', 'https://walton.uark.edu']",,"['INVALID', 'https://edre.uark.edu']","['INVALID', 'https://cied.uark.edu']","['INVALID', 'https://coehp.uark.edu']","['INVALID', 'https://english.uark.edu']","['INVALID', 'https://wllc.uark.edu']","['INVALID', 'https://history.uark.edu']","['INVALID', 'https://philosophy.uark.edu']","['INVALID', 'https://music.uark.edu', 'INVALID', 'https://theatre.uark.edu']","['INVALID', 'https://communication.uark.edu']","['INVALID', 'https://socialwork.uark.edu']"
University of California-Berkeley,"['INVALID', 'https://plantandmicrobiology.berkeley.edu/people/faculty']","['INVALID', 'https://ourenvironment.berkeley.edu/people']",['https://mcb.berkeley.edu/faculty/BBS'],"['INVALID', 'https://mcb.berkeley.edu/faculty']","['https://ccb.berkeley.edu/people', 'INVALID', 'https://biostat.berkeley.edu/people/faculty']",['https://mcb.berkeley.edu/faculty/CDB'],"['https://ib.berkeley.edu/people/faculty', 'https://publichealth.berkeley.edu/people/']",['https://mcb.berkeley.edu/faculty/GGD'],"['INVALID', 'https://microbiology.berkeley.edu/people/faculty', 'https://mcb.berkeley.edu/faculty/IMP']","['INVALID', 'https://mcb.berkeley.edu/faculty']","['https://mcb.berkeley.edu/faculty/NEU', 'https://neuroscience.berkeley.edu/people/faculty']","['INVALID', 'https://nst.berkeley.edu/people/faculty']","['INVALID', 'https://mcb.berkeley.edu/faculty']",['https://eecs.berkeley.edu/people/faculty'],"['INVALID', 'https://me.berkeley.edu/people/faculty']","['INVALID', 'https://bioeng.berkeley.edu/people/faculty']","['INVALID', 'https://cbe.berkeley.edu/people/faculty']",['https://cee.berkeley.edu/people/faculty'],['https://eecs.berkeley.edu/people/faculty'],['https://ieor.berkeley.edu/people/faculty'],['https://mse.berkeley.edu/people/faculty'],"['INVALID', 'https://me.berkeley.edu/people/faculty']",['https://eps.berkeley.edu/people/faculty'],"['INVALID', 'https://basc.berkeley.edu/people']",,,['https://publichealth.berkeley.edu/people/'],['https://math.berkeley.edu/people/faculty'],['https://math.berkeley.edu/people/faculty'],['https://statistics.berkeley.edu/people/faculty'],['https://astro.berkeley.edu/people/faculty'],['https://chemistry.berkeley.edu/faculty'],['https://physics.berkeley.edu/people/faculty'],['https://psychology.berkeley.edu/people/faculty'],,['https://psychology.berkeley.edu/people/faculty'],"['INVALID', 'https://anthropology.berkeley.edu/people/faculty']",['https://econ.berkeley.edu/people/faculty'],['https://polisci.berkeley.edu/people/faculty'],"['INVALID', 'https://gspp.berkeley.edu/people/faculty']",['https://sociology.berkeley.edu/people/faculty'],['https://haas.berkeley.edu/faculty/'],"['INVALID', 'https://gse.berkeley.edu/people/faculty']",['https://gse.berkeley.edu/people/faculty'],['https://gse.berkeley.edu/people/faculty'],['https://gse.berkeley.edu/people/faculty'],['https://english.berkeley.edu/people/faculty'],['https://complit.berkeley.edu/people/faculty'],['https://history.berkeley.edu/people/faculty'],"['https://philosophy.berkeley.edu/people/faculty', 'INVALID', 'https://religion.berkeley.edu/people']","['https://music.berkeley.edu/people/faculty', 'https://tdps.berkeley.edu/people/faculty']",,"['INVALID', 'https://gspp.berkeley.edu/people/faculty', 'https://socialwelfare.berkeley.edu/people/faculty']"
University of California-Davis,"['INVALID', 'https://plantsciences.ucdavis.edu/people']",['https://wfcb.ucdavis.edu/people'],"['INVALID', 'https://health.ucdavis.edu/biochem/faculty', 'INVALID', 'https://mcb.ucdavis.edu/people']",,"['https://biostat.ucdavis.edu/people', 'https://genomecenter.ucdavis.edu/people']",['https://health.ucdavis.edu/cellbio/faculty'],"['INVALID', 'https://eeb.ucdavis.edu/people', 'INVALID', 'https://vetmed.ucdavis.edu/departments/medicine-and-epidemiology/people']","['https://genomecenter.ucdavis.edu/people', 'INVALID', 'https://igg.ucdavis.edu/members']","['INVALID', 'https://health.ucdavis.edu/mmi/faculty']","['INVALID', 'https://mcb.ucdavis.edu/people']",['https://npb.ucdavis.edu/people'],"['https://health.ucdavis.edu/pharmacology/faculty', 'INVALID', 'https://etx.ucdavis.edu/people']","['https://health.ucdavis.edu/physiology/faculty', 'INVALID', 'https://health.ucdavis.edu/pathology/faculty', 'INVALID', 'https://health.ucdavis.edu/cancer/our-team/faculty']",['https://cs.ucdavis.edu/people'],['https://mae.ucdavis.edu/people'],['https://bme.ucdavis.edu/people'],['https://che.engineering.ucdavis.edu/people'],['https://cee.ucdavis.edu/people'],['https://ece.ucdavis.edu/people'],,"['INVALID', 'https://mse.ucdavis.edu/people']",['https://mae.ucdavis.edu/people'],['https://eps.ucdavis.edu/people'],"['https://lawr.ucdavis.edu/people', 'https://cmsi.ucdavis.edu/people']","['INVALID', 'https://health.ucdavis.edu/nursing/our-team/faculty']",,"['INVALID', 'https://health.ucdavis.edu/phs/faculty']",['https://ggam.ucdavis.edu/people'],['https://math.ucdavis.edu/people'],['https://statistics.ucdavis.edu/people'],"['https://qmap.ucdavis.edu/people', 'https://physics.ucdavis.edu/people']",['https://chemistry.ucdavis.edu/people'],['https://physics.ucdavis.edu/people'],,,['https://psychology.ucdavis.edu/people'],['https://anthropology.ucdavis.edu/people'],['https://economics.ucdavis.edu/people'],['https://polisci.ucdavis.edu/people'],"['https://gpp.ucdavis.edu/people', 'https://epm.ucdavis.edu/people']",['https://sociology.ucdavis.edu/people'],['https://gsm.ucdavis.edu/faculty-and-research/faculty-directory'],['https://education.ucdavis.edu/faculty'],['https://education.ucdavis.edu/faculty'],['https://education.ucdavis.edu/faculty'],['https://education.ucdavis.edu/faculty'],['https://english.ucdavis.edu/people'],"['https://spanish.ucdavis.edu/people', 'https://ealc.ucdavis.edu/people']",['https://history.ucdavis.edu/people'],"['https://philosophy.ucdavis.edu/people', 'https://religions.ucdavis.edu/people']","['https://music.ucdavis.edu/people', 'INVALID', 'https://arts.ucdavis.edu/theatre-and-dance/people']","['INVALID', 'https://cmn.ucdavis.edu/people']",
University of California-Irvine,,,"['INVALID', 'https://mbb.bio.uci.edu']",,"['INVALID', 'https://publichealth.uci.edu/department/epidemiology-and-biostatistics/']","['INVALID', 'https://dcb.bio.uci.edu', 'INVALID', 'https://anatomy.uci.edu']","['INVALID', 'https://eeb.bio.uci.edu', 'INVALID', 'https://publichealth.uci.edu/department/epidemiology-and-biostatistics/']",,,"['INVALID', 'https://mbb.bio.uci.edu']","['INVALID', 'https://nbb.bio.uci.edu']","['INVALID', 'https://pharmacology.uci.edu']","['INVALID', 'https://physiology.uci.edu', 'INVALID', 'https://www.pathology.uci.edu']","['INVALID', 'https://www.cs.uci.edu']",['https://engineering.uci.edu/dept/mae'],['https://engineering.uci.edu/dept/bme'],['https://engineering.uci.edu/dept/cbe'],['https://engineering.uci.edu/dept/cee'],['https://engineering.uci.edu/dept/eecs'],,['https://engineering.uci.edu/dept/mse'],['https://engineering.uci.edu/dept/mae'],"['INVALID', 'https://www.ess.uci.edu']","['INVALID', 'https://www.ess.uci.edu']","['INVALID', 'https://nursing.uci.edu/faculty-directory/']","['INVALID', 'https://pharmsci.uci.edu']","['INVALID', 'https://publichealth.uci.edu']",,"['INVALID', 'https://www.math.uci.edu']","['INVALID', 'https://www.stat.uci.edu']","['INVALID', 'https://www.physics.uci.edu']","['INVALID', 'https://www.chem.uci.edu']","['INVALID', 'https://www.physics.uci.edu']","['INVALID', 'https://ps.soceco.uci.edu']",,"['INVALID', 'https://ps.soceco.uci.edu']","['INVALID', 'https://www.anthropology.uci.edu']","['INVALID', 'https://www.economics.uci.edu']","['INVALID', 'https://www.polisci.uci.edu']","['INVALID', 'https://uppp.soceco.uci.edu']","['INVALID', 'https://www.sociology.uci.edu']","['INVALID', 'https://merage.uci.edu/people/faculty.html']",,,,,['https://www.humanities.uci.edu/english'],"['https://www.humanities.uci.edu/els', 'https://www.humanities.uci.edu/eastasian', 'https://www.humanities.uci.edu/spanishandportuguese']",['https://www.humanities.uci.edu/history'],['https://www.humanities.uci.edu/philosophy'],"['INVALID', 'https://music.arts.uci.edu']","['INVALID', 'https://www.communication.uci.edu']","['INVALID', 'https://uppp.soceco.uci.edu']"
University of California-Los Angeles,,,"['INVALID', 'https://www.chemistry.ucla.edu/people/faculty']",,"['INVALID', 'https://www.biostat.ucla.edu/faculty', 'INVALID', 'https://www.compmed.ucla.edu/faculty']",['https://www.mcdb.ucla.edu/people/faculty'],"['INVALID', 'https://www.eeb.ucla.edu/people/primary-faculty/', 'INVALID', 'https://epi.ph.ucla.edu/faculty']","['INVALID', 'https://www.genetics.ucla.edu/faculty']",['https://www.mimg.ucla.edu/faculty'],"['INVALID', 'https://www.biochem.ucla.edu/faculty']","['INVALID', 'https://www.neurobio.ucla.edu/people/faculty']",['https://www.pharmacology.ucla.edu/faculty'],"['https://www.ibp.ucla.edu/faculty', 'INVALID', 'https://www.uclahealth.org/departments/pathology/faculty']",['https://www.cs.ucla.edu/people/faculty'],['https://www.mae.ucla.edu/faculty'],['https://www.bioeng.ucla.edu/faculty'],['https://www.chemeng.ucla.edu/people/faculty'],['https://www.cee.ucla.edu/faculty'],"['INVALID', 'https://www.ece.ucla.edu/faculty']",,['https://www.mse.ucla.edu/faculty'],['https://www.mae.ucla.edu/faculty'],['https://epss.ucla.edu/people/faculty/'],"['INVALID', 'https://www.atmos.ucla.edu/people/faculty']",['https://www.nursing.ucla.edu/faculty-directory'],,,['https://www.math.ucla.edu/people/faculty'],['https://www.math.ucla.edu/people/faculty'],"['INVALID', 'https://statistics.ucla.edu/people/faculty']","['INVALID', 'https://www.pa.ucla.edu/people/faculty']","['INVALID', 'https://www.chemistry.ucla.edu/people/faculty']","['INVALID', 'https://www.pa.ucla.edu/people/faculty']",['https://www.psych.ucla.edu/faculty'],,['https://www.psych.ucla.edu/faculty'],['https://anthro.ucla.edu/people/faculty'],"['INVALID', 'https://economics.ucla.edu/people/faculty']",['https://polisci.ucla.edu/people/faculty'],['https://luskin.ucla.edu/public-policy'],"['INVALID', 'https://soc.ucla.edu']",['https://www.anderson.ucla.edu/faculty-and-research/faculty-directory'],,,,,['https://english.ucla.edu/people/faculty'],"['https://www.alc.ucla.edu/people/faculty', 'https://nelc.ucla.edu/people/faculty']",['https://history.ucla.edu/people/faculty'],['https://philosophy.ucla.edu/people/faculty'],"['https://schoolofmusic.ucla.edu/faculty', 'https://www.tft.ucla.edu/faculty']","['INVALID', 'https://communication.ucla.edu/people/faculty']",['https://luskin.ucla.edu/social-welfare']
University of California-Merced,,,['https://chemistry.ucmerced.edu/people'],['https://les.ucmerced.edu/people'],,,,,,,,,,"['INVALID', 'https://cse.ucmerced.edu/people']",,"['INVALID', 'https://bioengineering.ucmerced.edu/people']",,"['INVALID', 'https://envengr.ucmerced.edu/people']",,,"['INVALID', 'https://mse.ucmerced.edu/people']",['https://me.ucmerced.edu/people'],,,,,['https://publichealth.ucmerced.edu/people'],['https://appliedmath.ucmerced.edu/people'],['https://appliedmath.ucmerced.edu/people'],,,['https://chemistry.ucmerced.edu/people'],['https://physics.ucmerced.edu/people'],,,['https://psychology.ucmerced.edu/people'],"['INVALID', 'https://anthropology.ucmerced.edu/people']",['https://economics.ucmerced.edu/people'],"['INVALID', 'https://politicalscience.ucmerced.edu/people']",,['https://sociology.ucmerced.edu/people'],['https://economics.ucmerced.edu/people'],"['INVALID', 'https://education.ucmerced.edu/people']","['INVALID', 'https://education.ucmerced.edu/people']","['INVALID', 'https://education.ucmerced.edu/people']","['INVALID', 'https://education.ucmerced.edu/people']","['INVALID', 'https://llc.ucmerced.edu/people']","['INVALID', 'https://llc.ucmerced.edu/people']",['https://history.ucmerced.edu/people'],['https://philosophy.ucmerced.edu/people'],,,
University of California-Riverside,"['INVALID', 'https://plantbiology.ucr.edu', 'INVALID', 'https://entomology.ucr.edu']","['INVALID', 'https://envisci.ucr.edu']","['INVALID', 'https://biochemistry.ucr.edu']",,,"['INVALID', 'https://mcsb.ucr.edu']","['INVALID', 'https://eeob.ucr.edu']","['INVALID', 'https://mcsb.ucr.edu']","['INVALID', 'https://mpp.ucr.edu']","['INVALID', 'https://mcsb.ucr.edu']","['INVALID', 'https://mcsb.ucr.edu', 'INVALID', 'https://psych.ucr.edu']",,"['INVALID', 'https://mcsb.ucr.edu']","['INVALID', 'https://cs.ucr.edu']",,"['INVALID', 'https://bioeng.ucr.edu']",,,"['INVALID', 'https://ece.ucr.edu']",,,"['INVALID', 'https://me.ucr.edu']","['INVALID', 'https://earthsciences.ucr.edu']","['INVALID', 'https://envisci.ucr.edu']",,,,,"['INVALID', 'https://math.ucr.edu']","['INVALID', 'https://statistics.ucr.edu']","['INVALID', 'https://physics.ucr.edu']","['INVALID', 'https://chem.ucr.edu']","['INVALID', 'https://physics.ucr.edu']","['INVALID', 'https://psych.ucr.edu']",,"['INVALID', 'https://psych.ucr.edu']","['INVALID', 'https://anthropology.ucr.edu']","['INVALID', 'https://economics.ucr.edu']","['INVALID', 'https://politicalscience.ucr.edu']","['INVALID', 'https://spp.ucr.edu']","['INVALID', 'https://sociology.ucr.edu']","['INVALID', 'https://business.ucr.edu']","['INVALID', 'https://education.ucr.edu']","['INVALID', 'https://education.ucr.edu']","['INVALID', 'https://education.ucr.edu']","['INVALID', 'https://education.ucr.edu']","['INVALID', 'https://english.ucr.edu']","['INVALID', 'https://complitlang.ucr.edu']","['INVALID', 'https://history.ucr.edu']","['INVALID', 'https://philosophy.ucr.edu', 'INVALID', 'https://religiousstudies.ucr.edu']","['INVALID', 'https://music.ucr.edu', 'INVALID', 'https://theatre.ucr.edu']","['INVALID', 'https://communication.ucr.edu']","['INVALID', 'https://spp.ucr.edu']"
University of California-San Diego,,,"['INVALID', 'https://chemistry.ucsd.edu/people/faculty.html']","['INVALID', 'https://biology.ucsd.edu/people/faculty.html']","['https://dbmi.ucsd.edu/people/faculty.html', 'INVALID', 'https://bioinformatics.ucsd.edu/people/faculty']","['INVALID', 'https://cmm.ucsd.edu/people/faculty.html']","['INVALID', 'https://biology.ucsd.edu/research/areas/ecology-behavior-evolution.html', 'INVALID', 'https://hwsph.ucsd.edu/faculty-and-research/faculty-directory.html']","['INVALID', 'https://cmm.ucsd.edu/people/faculty.html', 'INVALID', 'https://igm.ucsd.edu/people/index.html']",,"['INVALID', 'https://biology.ucsd.edu/research/areas/molecular-biology.html', 'INVALID', 'https://biology.ucsd.edu/people/faculty.html']","['INVALID', 'https://neurosciences.ucsd.edu/people/faculty.html', 'INVALID', 'https://biology.ucsd.edu/research/areas/neurobiology.html']",['https://pharmacology.ucsd.edu/faculty/index.html'],"['https://physiology.ucsd.edu/faculty', 'https://pathology.ucsd.edu/faculty']","['INVALID', 'https://cse.ucsd.edu/people/faculty']","['INVALID', 'https://mae.ucsd.edu/people/faculty']","['INVALID', 'https://bioengineering.ucsd.edu/people/faculty']","['INVALID', 'https://nanoengineering.ucsd.edu/people/faculty']",,"['INVALID', 'https://ece.ucsd.edu/faculty/faculty-directory']",,"['INVALID', 'https://matsci.ucsd.edu/people/faculty']","['INVALID', 'https://mae.ucsd.edu/people/faculty']","['INVALID', 'https://scripps.ucsd.edu/earth/people']","['INVALID', 'https://scripps.ucsd.edu/people']",,"['INVALID', 'https://pharmacy.ucsd.edu/faculty-and-research/faculty-directory']","['INVALID', 'https://hwsph.ucsd.edu/faculty-and-research/faculty-directory.html']",,['https://math.ucsd.edu/people/faculty'],"['INVALID', 'https://datascience.ucsd.edu/people/faculty']",,"['INVALID', 'https://chemistry.ucsd.edu/people/faculty.html']",['https://physics.ucsd.edu/people/faculty'],,,['https://psychology.ucsd.edu/people/faculty.html'],"['INVALID', 'https://anthropology.ucsd.edu/people/faculty.html']","['INVALID', 'https://economics.ucsd.edu/faculty-research/faculty-directory.html']","['INVALID', 'https://polisci.ucsd.edu/people/faculty/faculty-directory.html']","['INVALID', 'https://gps.ucsd.edu/faculty-and-research/faculty-directory.html']","['INVALID', 'https://sociology.ucsd.edu/people/faculty.html']",['https://rady.ucsd.edu/faculty/directory/'],"['INVALID', 'https://eds.ucsd.edu/people/faculty.html']","['INVALID', 'https://eds.ucsd.edu/people/faculty.html']","['INVALID', 'https://eds.ucsd.edu/people/faculty.html']","['INVALID', 'https://eds.ucsd.edu/people/faculty.html']","['INVALID', 'https://literature.ucsd.edu/people/faculty.html']","['INVALID', 'https://literature.ucsd.edu/people/faculty.html']","['INVALID', 'https://history.ucsd.edu/people/faculty.html']","['https://philosophy.ucsd.edu/people/faculty.html', 'INVALID', 'https://religion.ucsd.edu/people/faculty.html']","['INVALID', 'https://music.ucsd.edu/people/faculty', 'INVALID', 'https://theatre.ucsd.edu/people/faculty.html']",['https://communication.ucsd.edu/people/faculty.html'],
University of California-San Francisco,,,"['INVALID', 'https://biochem.ucsf.edu']","['INVALID', 'https://bms.ucsf.edu']","['INVALID', 'https://epi.ucsf.edu', 'INVALID', 'https://rbvi.ucsf.edu']","['INVALID', 'https://anatomy.ucsf.edu', 'INVALID', 'https://ctb.ucsf.edu']","['INVALID', 'https://epi.ucsf.edu', 'INVALID', 'https://globalhealthsciences.ucsf.edu']","['INVALID', 'https://humangenetics.ucsf.edu']","['INVALID', 'https://microbiology.ucsf.edu']","['INVALID', 'https://tetrad.ucsf.edu']","['INVALID', 'https://neurograd.ucsf.edu', 'INVALID', 'https://weill.ucsf.edu']","['INVALID', 'https://cmp.ucsf.edu']","['INVALID', 'https://physiology.ucsf.edu', 'INVALID', 'https://pathology.ucsf.edu', 'INVALID', 'https://cancer.ucsf.edu']",,,"['INVALID', 'https://bts.ucsf.edu']",,,,,,,,,"['INVALID', 'https://nursing.ucsf.edu']","['INVALID', 'https://pharmchem.ucsf.edu', 'INVALID', 'https://pharmacy.ucsf.edu', 'INVALID', 'https://bts.ucsf.edu']","['INVALID', 'https://globalhealthsciences.ucsf.edu', 'INVALID', 'https://epi.ucsf.edu']",,,"['INVALID', 'https://epi.ucsf.edu']",,,,"['INVALID', 'https://psychiatry.ucsf.edu']",,"['INVALID', 'https://psychiatry.ucsf.edu']",,,,"['INVALID', 'https://healthpolicy.ucsf.edu']","['INVALID', 'https://sbs.ucsf.edu']",,,,,,,,,,,,"['INVALID', 'https://iha.ucsf.edu', 'INVALID', 'https://healthpolicy.ucsf.edu']"
University of California-Santa Barbara,,['https://www.bren.ucsb.edu/people'],['https://www.chem.ucsb.edu/people'],,['https://www.pstat.ucsb.edu/people'],['https://www.mcdb.ucsb.edu/people'],['https://www.eemb.ucsb.edu/people'],,,['https://www.mcdb.ucsb.edu/people'],['https://www.psych.ucsb.edu/people'],,,"['INVALID', 'https://www.cs.ucsb.edu/people']",,,"['INVALID', 'https://www.chemengr.ucsb.edu/people']",,['https://www.ece.ucsb.edu/people'],,"['INVALID', 'https://www.materials.ucsb.edu/people']","['INVALID', 'https://www.me.ucsb.edu/people']",['https://www.geol.ucsb.edu/people'],"['https://www.eemb.ucsb.edu/people', 'https://www.geog.ucsb.edu/people']",,,,['https://www.math.ucsb.edu/people'],['https://www.math.ucsb.edu/people'],['https://www.pstat.ucsb.edu/people'],,['https://www.chem.ucsb.edu/people'],['https://www.physics.ucsb.edu/people'],,,['https://www.psych.ucsb.edu/people'],['https://www.anth.ucsb.edu/people'],['https://www.econ.ucsb.edu/people'],['https://www.polsci.ucsb.edu/people'],,['https://www.soc.ucsb.edu/people'],,"['INVALID', 'https://www.education.ucsb.edu/people']","['INVALID', 'https://www.education.ucsb.edu/people']","['INVALID', 'https://www.education.ucsb.edu/people']","['INVALID', 'https://www.education.ucsb.edu/people']",['https://www.english.ucsb.edu/people'],,"['INVALID', 'https://www.history.ucsb.edu/people']","['https://www.philosophy.ucsb.edu/people', 'https://www.religion.ucsb.edu/people']","['https://www.music.ucsb.edu/people', 'https://www.theaterdance.ucsb.edu/people']",['https://www.comm.ucsb.edu/people'],
